"","age","gender_bin","country","grit","extraversion","openess","conscientiousness","agreeableness","neuroticism","VLC_QA","VLC_rest","GS1","GS2","GS3","GS4","GS5","GS6","GS7","GS8","GS9","GS10","GS11","GS12","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","gender","surveyelapse","VCL1","VCL2","VCL3","VCL4","VCL5","VCL6","VCL7","VCL8","VCL9","VCL10","VCL11","VCL12","VCL13","VCL14","VCL15","VCL16","education","urban","engnat","hand","religion","orientation","race","voted","married","familysize","operatingsystem","browser","screenw","screenh","introelapse","testelapse"
"3402",38,"female","US",25,19,34,45,24,34,0,7,2,2,2,3,2,1,2,2,2,2,4,1,1,2,2,2,2,3,1,2,2,2,3,3,4,3,4,4,3,3,4,3,5,5,4,5,4,5,4,5,4,4,2,2,3,2,2,3,3,2,2,3,4,3,4,4,2,3,3,3,4,4,2,120,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,2,1,1,1,1,4,1,2,2,"Windows","Chrome",1024,768,35,148
"3403",18,"female","US",32,23,44,26,14,22,2,7,2,5,5,2,5,2,2,2,3,1,2,1,1,3,2,3,3,4,1,1,2,3,4,5,5,5,3,5,4,4,5,4,3,1,5,3,3,1,1,4,2,3,1,1,1,1,1,1,1,2,1,4,2,1,2,5,1,1,3,2,1,4,2,158,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,2,3,2,1,7,0,0,2,1,2,"Windows","Microsoft Internet Explorer",1366,768,60,213
"3404",17,"female","US",35,30,33,33,13,43,0,4,3,5,3,3,3,1,5,5,2,1,3,1,3,4,4,3,3,5,5,1,1,1,3,1,5,4,4,1,3,3,4,5,2,4,4,4,1,4,4,3,3,4,1,2,1,1,1,1,1,1,1,3,5,3,5,4,3,5,5,5,4,4,2,130,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,8,1,1,2,1,2,"Windows","Chrome",1366,768,7,145
"3405",17,"female","US",22,43,40,42,19,23,0,7,2,3,3,2,2,1,2,1,1,1,3,1,3,5,5,5,3,5,5,4,5,3,3,5,5,4,4,5,4,2,4,4,4,3,4,5,4,5,4,5,5,3,4,1,1,1,3,2,2,2,2,1,2,2,4,3,1,3,2,2,3,1,2,159,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,2,3,1,1,7,1,4,2,1,3,"Windows","Chrome",1366,768,2,225
"3406",14,"female","US",41,25,39,27,18,31,3,6,3,4,4,4,5,2,4,4,4,1,3,3,2,3,3,2,3,3,2,5,1,1,3,4,5,4,3,5,3,3,4,5,3,2,3,3,2,2,3,3,3,3,1,2,1,2,1,2,2,2,2,3,1,4,5,4,2,2,3,2,4,4,2,202,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,3,1,1,7,5,4,2,1,4,"Windows","Chrome",1280,800,14,229
"3407",36,"female","US",31,37,46,34,16,37,0,8,1,3,2,4,2,2,3,3,2,3,4,2,4,4,4,4,4,4,4,2,3,4,5,5,4,5,4,4,5,5,5,4,3,2,4,4,2,3,4,4,3,5,1,2,3,1,1,1,2,2,1,2,4,3,4,4,4,3,4,4,4,3,2,178,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,1,1,10,1,4,2,3,2,"iOS","Safari",375,667,5,231
"3408",18,"female","",27,33,30,35,22,28,0,3,1,2,3,2,4,1,2,2,2,1,4,3,2,5,3,2,4,4,2,3,4,4,1,4,2,3,4,3,4,1,5,3,4,4,4,2,1,4,5,3,4,4,2,2,1,2,2,2,2,2,5,2,2,2,4,2,4,5,2,1,5,1,2,175,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,1,1,1,3,5,2,1,2,"Windows","Chrome",1600,900,4,196
"3409",14,"female","US",34,18,42,27,13,31,2,6,2,3,3,3,4,2,4,4,3,1,2,3,1,3,2,1,3,3,2,1,1,1,3,4,5,4,4,5,4,3,5,5,3,2,4,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,2,3,1,5,5,4,2,2,2,2,4,4,2,123,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,3,1,1,7,5,4,2,1,4,"Windows","Chrome",1280,800,33,207
"3410",16,"female","GB",37,34,36,38,16,34,0,5,3,5,4,2,4,2,3,4,3,3,3,1,3,4,3,4,4,4,3,3,3,3,4,4,5,3,4,5,4,2,1,4,4,4,4,5,3,4,4,3,3,4,1,3,1,2,2,1,2,1,2,1,4,3,4,4,4,2,3,3,4,3,2,177,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,1,2,6,1,4,2,1,3,"Windows","Microsoft Internet Explorer",1366,768,26,267
"3411",21,"female","US",27,37,35,37,20,29,1,6,2,3,3,3,3,1,3,3,1,1,3,1,4,3,4,4,4,3,4,4,5,2,3,3,4,3,4,4,4,2,4,4,4,4,4,3,3,3,4,4,3,5,2,2,3,2,2,1,2,1,2,3,3,2,3,3,3,3,3,3,3,3,2,107,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,2,1,1,1,12,1,3,1,1,3,"Windows","Microsoft Internet Explorer",1680,1050,2,265
"3412",15,"female","US",40,20,42,29,13,31,0,4,3,5,4,4,2,2,4,4,3,5,2,2,1,2,3,1,2,4,1,2,3,1,4,4,5,5,3,5,5,2,5,4,3,3,4,2,3,3,3,3,2,3,1,1,2,1,1,1,1,1,2,2,3,2,5,4,3,4,3,1,3,3,2,409,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,1,4,4,2,1,3,"Macintosh","Chrome",1366,768,4,318
"3413",16,"female","US",41,36,37,40,12,34,0,4,3,5,3,4,3,2,4,4,3,4,4,2,4,4,5,3,4,4,5,2,2,3,4,5,4,4,4,4,2,2,5,3,3,5,5,5,3,5,3,4,4,3,1,1,1,1,1,2,1,2,1,1,4,2,4,5,3,2,4,3,3,4,2,114,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1,4,1,4,2,1,2,"Macintosh","Chrome",1280,800,10,162
"3415",27,"male","KE",34,28,30,38,22,16,1,5,2,3,5,2,5,2,3,5,2,1,3,1,3,5,3,1,5,1,1,5,3,1,1,1,5,5,5,3,1,1,5,3,1,1,5,5,5,1,5,5,5,5,5,1,1,1,5,1,3,1,1,3,1,1,5,1,3,1,1,1,1,1,1,987,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,2,1,2,1,4,1,3,1,1,6,"Windows","Firefox",1366,768,158,1080
"3416",39,"female","US",21,24,45,36,27,30,0,7,3,2,2,2,2,2,1,1,1,1,3,1,1,4,2,1,4,5,2,1,2,2,5,5,5,5,4,1,5,5,5,5,5,2,5,3,2,3,4,3,4,5,4,1,1,2,4,4,1,4,4,2,2,2,5,4,3,3,3,3,2,3,2,205,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,1,4,4,1,2,2,"Windows","Chrome",1366,768,29,256
"3417",17,"female","US",35,27,34,46,18,43,0,4,2,3,5,4,5,1,2,4,4,2,2,1,1,4,4,4,3,5,1,2,2,1,3,4,2,4,4,2,4,4,3,4,5,4,4,5,4,5,5,4,5,5,1,2,4,1,1,2,1,1,1,4,4,4,3,5,4,5,5,4,5,4,2,95,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,4,1,4,2,1,2,"Windows","Chrome",1280,800,54,151
"3418",20,"female","GB",30,38,36,40,20,25,0,6,2,4,3,2,4,1,3,2,2,2,3,2,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,3,3,4,3,5,4,4,4,4,4,4,4,3,4,2,2,3,1,1,2,2,2,2,3,2,2,4,4,2,3,2,2,2,2,2,412,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,1,1,7,1,4,1,1,2,"Windows","Microsoft Internet Explorer",1366,768,17,172
"3419",18,"female","US",26,32,35,30,12,28,0,5,1,3,2,2,2,1,3,4,2,1,4,1,3,4,3,4,4,4,4,2,2,2,4,4,3,4,3,3,4,4,4,2,4,1,5,5,2,2,2,3,3,3,1,1,2,1,1,2,1,1,1,1,4,1,4,3,3,3,2,2,4,2,2,139,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,4,1,4,2,1,3,"Windows","Chrome",1280,800,20,185
"3420",22,"male","US",21,43,35,48,12,31,0,5,1,2,1,3,3,1,2,2,1,1,2,2,3,5,5,5,5,5,5,4,4,2,3,3,4,1,5,5,4,1,4,5,5,5,5,5,3,5,5,5,5,5,1,1,1,2,2,1,1,1,1,1,5,3,5,1,3,5,1,2,5,1,1,318,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,4,1,4,2,1,4,"Windows","Chrome",1366,768,2,335
"3421",16,"female","ZA",19,48,31,40,16,29,1,4,1,2,3,1,1,1,2,2,1,1,2,2,5,5,5,5,4,5,5,5,5,4,3,5,1,4,4,3,4,2,2,3,4,5,3,5,4,5,5,4,1,4,1,1,2,1,1,3,1,2,3,1,1,3,2,2,5,2,4,3,5,2,2,239,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,3,2,1,7,0,4,2,1,2,"Linux","AndroidBrowser",320,480,54,275
"3422",23,"female","US",28,19,37,36,15,32,1,6,3,2,3,4,3,1,2,2,1,2,3,2,1,3,1,1,2,5,1,2,2,1,4,4,4,5,3,4,3,3,4,3,3,4,4,4,4,5,4,3,2,3,1,2,1,1,1,1,1,2,2,3,5,3,4,4,1,5,2,2,4,2,2,160,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,2,2,1,1,6,1,4,1,2,3,"Windows","Firefox",1536,864,13,138
"3423",36,"female","US",26,43,34,38,11,38,0,6,4,2,2,3,1,2,2,2,2,2,3,1,4,5,5,4,5,5,5,4,4,2,4,2,5,3,4,1,3,3,5,4,4,3,4,3,4,2,5,4,5,4,1,1,1,1,1,1,1,1,1,2,5,3,5,3,3,4,4,4,4,3,2,325,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,7,1,4,2,2,4,"iOS","Unknown",320,480,5,269
"3424",18,"male","CA",39,41,43,25,25,14,0,7,2,5,3,1,4,3,5,5,2,3,2,4,4,4,5,4,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,2,1,4,2,2,2,3,4,2,3,2,2,2,3,2,5,2,3,2,2,1,1,2,2,2,1,2,1,1,1,1,175,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,3,1,1,4,2,1,2,"Windows","Chrome",1366,768,5,181
"3425",24,"female","PK",46,43,33,25,16,34,0,5,3,5,5,3,5,3,5,5,4,3,2,3,4,5,5,3,5,5,4,3,5,4,3,2,4,4,2,5,4,2,2,5,3,3,2,2,1,4,5,2,1,2,1,1,4,1,2,1,2,2,1,1,4,3,4,3,4,4,2,4,3,3,2,772,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,4,1,2,1,10,1,1,2,1,4,"Windows","Chrome",1366,768,5,222
"3426",26,"female","US",40,46,39,23,17,27,0,7,2,5,4,4,4,2,4,3,5,3,2,2,4,5,5,5,4,5,5,4,4,5,4,4,3,4,5,4,4,3,4,4,2,2,3,3,1,2,3,2,3,2,1,1,2,3,1,2,1,1,2,3,3,3,3,4,2,3,2,2,2,3,2,349,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,2,3,1,1,4,1,3,2,1,3,"Windows","Chrome",1440,900,4,1007
"3427",18,"male","US",31,46,46,40,16,31,0,6,2,5,4,1,5,1,3,4,3,1,1,1,4,5,5,5,5,5,3,5,5,4,5,5,5,5,4,5,3,5,4,5,5,5,5,2,3,5,5,4,2,4,1,3,2,2,1,1,3,1,1,1,4,1,5,3,4,4,3,2,4,1,1,279,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,1,1,4,2,1,2,"Windows","Firefox",1920,1080,58,506
"3428",16,"female","GB",29,22,31,38,23,30,0,5,3,2,1,3,2,2,3,2,1,4,4,2,1,3,4,1,2,3,4,1,2,1,2,4,4,5,2,3,2,2,5,2,4,4,2,3,4,5,4,4,4,4,2,1,2,2,2,3,2,3,3,3,4,3,4,2,4,4,2,1,4,2,2,205,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,1,1,1,2,1,3,"iOS","Safari",320,568,74,233
"3429",14,"female","IN",38,24,45,34,24,16,0,4,1,5,5,1,5,4,5,5,2,3,1,1,3,1,5,1,1,5,1,1,5,1,3,5,5,5,5,5,5,3,4,5,5,1,5,1,3,4,5,5,1,4,4,1,1,4,4,2,1,3,3,1,1,1,5,1,1,1,3,1,1,1,2,295,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,8,1,1,2,1,2,"Macintosh","Safari",1440,900,14,136
"3430",17,"female","US",41,40,43,29,17,34,1,6,3,4,4,4,4,2,3,4,3,4,3,3,4,5,4,4,4,5,4,3,5,2,4,4,5,4,4,5,5,3,4,5,3,2,4,3,2,2,4,3,2,4,1,2,2,1,1,2,1,3,1,3,3,2,3,4,2,4,4,4,4,4,2,92,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2,1,1,6,1,4,2,1,3,"Macintosh","Chrome",1920,1080,18,133
"3431",18,"male","MT",36,29,41,31,35,26,0,7,2,4,2,2,3,4,1,3,4,3,5,3,3,3,3,3,2,4,3,3,4,1,3,5,4,5,4,4,4,3,5,4,5,4,4,3,1,2,4,3,3,2,4,2,3,4,3,5,3,4,4,3,2,3,4,3,3,3,2,1,3,2,1,265,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,3,2,2,1,2,1,4,2,1,2,"Windows","Chrome",1366,768,7,227
"3432",45,"female","US",27,44,48,27,29,32,1,5,3,2,2,5,1,1,1,1,2,2,3,4,5,5,5,3,5,1,5,5,5,5,5,5,5,5,3,5,5,5,5,5,2,4,2,1,1,4,1,3,5,4,2,4,1,4,2,5,2,4,4,1,4,3,2,5,5,3,2,2,4,2,2,111,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,3,2,1,1,4,1,4,1,2,2,"Windows","Microsoft Internet Explorer",1263,711,6,102
"3433",45,"male","US",23,43,45,46,24,17,0,6,1,5,2,2,1,1,1,2,1,1,5,1,4,5,4,4,5,5,5,4,2,5,5,5,5,4,4,5,5,3,4,5,5,5,4,5,4,5,5,5,3,5,2,1,2,2,2,3,1,3,5,3,2,2,2,2,1,3,1,1,2,1,1,193,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,1,1,1,4,1,4,1,2,4,"Windows","Chrome",1366,768,4040,213
"3434",15,"female","ID",37,27,23,24,26,29,0,1,3,4,3,3,4,2,3,3,3,4,2,3,3,3,3,3,2,1,2,4,3,3,4,1,2,1,3,1,3,3,3,2,2,3,2,2,2,3,2,3,2,3,4,2,2,2,3,3,2,3,2,3,3,3,3,4,2,3,3,3,2,3,2,186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,10,1,1,2,1,3,"Linux","Chrome",360,640,4,276
"3435",16,"male","GB",29,43,41,41,20,28,0,3,1,1,5,3,1,1,4,2,1,4,1,5,5,1,5,4,5,5,5,5,5,3,4,5,5,3,5,5,3,1,5,5,5,3,5,3,4,2,4,5,5,5,5,1,2,1,5,1,1,2,1,1,3,3,3,1,3,1,5,4,4,1,1,169,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,12,5,4,2,1,4,"iOS","Safari",768,1024,14,173
"3436",61,"male","US",20,34,44,36,19,24,0,6,1,2,2,2,1,1,2,2,1,1,4,1,3,5,4,4,3,5,2,3,3,2,5,5,4,5,5,5,5,3,3,4,5,2,3,4,4,1,4,5,4,4,1,2,1,2,2,1,2,3,3,2,4,2,4,2,3,3,2,1,2,1,1,201,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,0,1,1,7,1,4,1,2,5,"Windows","Microsoft Internet Explorer",1680,1050,8,308
"3437",19,"female","US",31,26,40,42,28,28,2,7,1,4,5,4,1,1,3,1,1,1,4,5,3,1,5,3,3,3,1,3,3,1,3,5,3,5,5,5,1,3,5,5,5,1,5,5,3,5,3,5,5,5,3,1,1,5,3,1,3,1,5,5,3,5,5,3,1,3,3,1,1,3,2,329,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,2,3,2,1,4,0,0,2,1,3,"Windows","Chrome",1366,768,317,269
"3439",39,"female","US",24,35,41,35,18,15,0,5,1,3,3,1,2,1,3,2,2,1,4,1,3,4,4,3,4,5,2,4,3,3,4,4,4,4,5,4,5,2,4,5,3,4,4,5,2,3,5,5,2,2,2,2,1,2,3,2,1,1,2,2,2,1,3,3,1,1,1,1,1,1,2,181,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,1,1,7,1,3,1,1,4,"Windows","Firefox",1920,1080,4,228
"3440",17,"female","US",39,31,41,36,27,34,0,4,2,5,5,2,5,1,4,5,3,3,2,2,3,3,3,3,4,4,4,2,3,2,4,4,5,4,3,5,4,4,4,4,3,4,4,2,2,5,4,4,4,4,3,2,4,3,2,3,2,3,2,3,4,4,4,4,3,3,4,3,3,2,2,96,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,6,1,4,2,1,4,"Macintosh","Safari",1280,800,6,132
"3442",17,"female","TR",42,29,38,26,19,35,0,5,2,4,5,4,5,4,5,2,3,3,2,3,1,4,4,3,4,4,2,2,3,2,4,4,5,4,3,5,2,3,4,4,1,3,4,2,2,2,4,3,2,3,3,1,1,2,2,2,2,2,2,2,4,4,4,3,3,4,4,4,3,2,2,151,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,3,2,1,10,1,5,2,1,2,"Windows","Chrome",1280,800,5,182
"3443",33,"female","US",21,46,49,30,12,40,0,9,1,2,1,2,2,2,2,1,1,1,5,1,4,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,2,2,4,3,2,2,4,4,3,4,1,1,1,1,1,2,1,1,1,2,5,5,5,4,4,4,4,3,2,4,2,287,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,1,1,1,4,2,1,1,"Macintosh","Safari",1280,800,18,142
"3444",20,"female","RS",37,42,32,35,23,35,0,5,3,5,5,3,4,3,4,2,1,3,1,3,3,5,4,3,4,5,4,5,4,5,4,4,4,3,2,2,4,3,2,4,4,4,4,2,2,5,4,3,4,3,2,3,2,3,2,1,2,3,2,3,3,5,5,2,2,3,4,4,4,3,2,141,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,2,3,2,1,1,1,4,2,1,2,"Windows","Chrome",1366,768,9,150
"3445",21,"female","GB",30,49,36,41,12,30,1,5,1,4,2,4,3,1,4,3,2,1,3,2,4,5,5,5,5,5,5,5,5,5,2,3,5,3,4,5,3,1,5,5,3,4,4,3,4,5,5,4,4,5,1,1,1,1,1,2,1,1,2,1,4,3,4,4,4,3,3,2,2,1,2,127,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,6,1,4,1,1,3,"Macintosh","Safari",1440,900,3,148
"3446",21,"male","GB",32,50,46,40,13,21,0,6,2,3,2,2,3,2,3,4,2,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,5,4,4,4,5,4,2,5,4,4,4,1,1,2,2,1,1,1,1,2,1,2,2,3,1,3,1,1,2,5,1,1,117,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,2,1,1,1,7,1,4,2,1,1,"Windows","Chrome",1366,768,4,179
"3447",32,"female","US",31,17,31,41,22,36,1,6,4,3,2,4,3,1,3,2,2,1,4,2,1,2,2,1,3,3,1,1,1,2,3,4,2,4,3,2,4,2,4,3,3,4,5,4,4,4,5,4,4,4,2,2,2,2,2,2,2,3,2,3,5,4,5,4,4,3,3,2,3,3,2,136,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,4,2,1,1,7,1,4,2,2,2,"Macintosh","Safari",1440,900,118,168
"3448",13,"female","IE",42,28,32,19,32,35,0,4,1,4,5,3,5,4,3,3,3,4,4,3,3,2,1,2,5,5,3,2,3,2,3,3,5,3,4,4,3,3,1,3,2,3,4,2,1,1,1,2,1,2,2,3,4,5,1,4,2,4,4,3,4,2,5,3,5,3,3,2,5,3,2,141,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,4,0,4,2,1,2,"iOS","Safari",768,1024,5,195
"3449",16,"female","US",38,22,38,23,30,30,0,6,1,4,3,4,4,3,3,3,4,4,2,3,3,1,3,2,3,1,2,3,2,2,5,3,5,4,3,4,3,3,4,4,2,1,4,2,1,2,4,2,3,2,3,2,4,2,3,4,2,4,3,3,4,2,4,3,2,3,3,3,4,2,2,90,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,1,2,1,2,1,4,"Windows","Chrome",1366,768,2,122
"3450",19,"female","US",36,29,46,26,13,21,0,5,2,5,3,1,4,1,5,3,4,5,2,1,2,2,4,3,4,3,3,3,3,2,5,5,5,5,3,5,4,5,4,5,1,1,4,1,3,4,3,2,2,5,1,1,2,1,1,1,1,2,1,2,3,1,2,1,2,4,2,2,3,1,2,136,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,7,1,5,2,1,4,"Windows","Microsoft Internet Explorer",1280,1024,4,255
"3451",15,"male","US",30,18,50,26,29,26,3,7,2,5,3,1,3,1,2,2,3,2,3,3,3,1,2,1,1,3,1,1,4,1,5,5,5,5,5,5,5,5,5,5,2,3,4,1,2,1,2,3,3,5,3,2,3,1,5,2,4,1,3,5,2,1,4,3,1,1,4,4,4,2,1,107,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,2,2,1,4,1,4,2,1,4,"Windows","Chrome",1366,768,4,124
"3452",21,"male","US",29,48,46,37,12,27,0,6,2,4,4,3,4,1,2,3,2,2,1,1,5,5,4,5,5,5,5,4,5,5,5,5,4,5,4,5,4,5,5,4,4,4,5,4,3,2,4,4,4,3,1,1,2,1,1,2,1,1,1,1,3,3,4,3,2,2,3,2,4,1,1,159,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,1,1,4,1,4,1,1,3,"Windows","Firefox",1280,1024,123,160
"3453",15,"male","US",32,31,41,39,31,10,1,7,2,1,3,3,1,4,4,5,1,2,3,3,2,2,3,4,3,3,3,5,4,2,4,3,5,2,4,5,5,4,5,4,4,5,4,5,2,5,5,1,3,5,2,3,2,3,4,5,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,274,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,"Windows","Microsoft Internet Explorer",1607,904,11,255
"3454",25,"female","US",20,34,39,39,14,29,0,5,1,3,2,3,2,1,1,1,1,1,3,1,2,5,4,3,4,5,3,3,2,3,3,2,4,5,4,5,5,3,4,4,5,5,4,4,2,3,4,3,4,5,1,3,1,1,3,1,1,1,1,1,4,3,4,5,2,2,3,1,4,1,2,230,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,1,1,4,1,4,2,3,3,"Windows","Microsoft Internet Explorer",1920,1080,20,205
"3455",25,"female","FR",30,28,40,38,14,26,0,3,3,1,4,2,3,1,2,1,5,3,2,3,3,1,5,5,5,5,1,1,1,1,5,1,3,5,5,5,5,5,5,1,1,5,5,5,5,1,5,5,1,5,1,1,5,1,1,1,1,1,1,1,1,5,5,1,1,1,5,1,1,5,2,258,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,2,2,1,7,3,4,1,2,2,"iOS","Safari",320,568,7,260
"3456",17,"female","US",42,34,19,28,21,24,0,6,3,5,5,3,3,1,5,4,4,3,4,2,2,5,5,3,4,4,4,1,1,5,1,1,2,2,3,4,1,1,1,3,3,4,2,4,2,4,3,3,1,2,2,1,3,2,2,2,1,4,2,2,4,2,3,3,4,1,2,1,3,1,2,185,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,2,3,1,2,4,1,4,2,1,6,"Macintosh","Safari",1280,800,4,164
"3457",16,"female","US",43,19,39,32,30,32,0,4,3,5,5,2,5,2,4,5,4,4,2,2,3,3,2,1,2,3,1,1,2,1,3,5,3,5,4,2,5,3,5,4,3,1,5,2,1,2,4,4,5,5,2,3,4,3,2,5,3,2,3,3,2,1,2,3,4,4,4,4,5,3,2,134,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,6,1,4,2,1,2,"Macintosh","Safari",1280,800,460,450
"3458",17,"male","US",28,21,30,28,20,28,0,5,2,3,4,3,4,1,2,2,3,1,2,1,1,3,4,3,2,2,2,1,2,1,3,3,2,4,3,2,4,3,3,3,3,1,3,3,2,2,4,2,4,4,1,3,3,1,3,1,3,2,1,2,3,3,3,4,2,3,2,2,4,2,1,141,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,2,2,1,1,2,1,4,2,1,3,"Macintosh","Chrome",1280,800,4,206
"3459",18,"male","US",28,27,32,45,29,25,0,6,3,4,3,2,2,1,2,3,2,2,3,1,2,2,2,4,3,3,2,3,3,3,2,4,2,4,3,2,5,3,4,3,5,4,5,4,4,4,5,5,5,4,3,1,4,3,4,4,2,2,3,3,4,3,4,1,4,1,2,1,4,1,1,160,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,1,1,1,1,4,2,1,4,"Macintosh","Chrome",1440,900,22,171
"3460",16,"female","US",28,34,47,31,22,30,3,9,2,4,2,2,3,1,2,2,3,2,4,1,4,4,3,4,4,3,4,2,4,2,4,5,5,5,5,4,5,5,5,4,4,3,5,2,2,2,4,3,3,3,5,1,3,1,1,4,2,2,1,2,3,2,4,3,3,3,4,3,3,2,2,154,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,1,4,2,1,1,"Macintosh","Chrome",1366,768,3,188
"3461",17,"female","US",33,38,39,39,17,30,0,5,3,3,3,4,3,2,2,2,2,3,4,2,3,5,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,5,4,3,5,2,4,5,4,4,3,1,2,1,1,2,2,2,2,2,2,4,4,4,3,4,3,3,1,2,2,2,150,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1,1,1,4,2,1,3,"Macintosh","Chrome",1280,800,50,144
"3462",18,"male","US",33,48,44,26,13,10,1,5,2,2,3,1,5,2,2,4,3,5,2,2,4,5,5,5,5,5,5,4,5,5,5,5,4,5,5,3,5,5,2,5,4,3,5,2,1,1,2,2,2,4,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,150,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,2,3,1,1,9,1,4,2,1,2,"Macintosh","Safari",1280,800,28,147
"3464",25,"male","MY",45,36,44,26,30,25,0,4,3,4,5,3,5,1,4,5,3,4,3,5,5,4,2,1,4,5,3,4,4,4,4,4,4,2,5,5,5,5,5,5,2,1,2,1,5,1,5,2,4,3,2,2,5,4,1,4,3,4,4,1,1,1,1,1,4,1,5,5,1,5,1,144,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,2,2,1,10,1,1,2,1,4,"Windows","Chrome",1366,768,12,153
